observation_id,canonical_player_id,canonical_player_name,player_name,display_name,team,team_code,birth_date,age_at_rating,game_title,work,version,official_version,archive_version,update_date,rating_reference_date,rating_reference_season,rating_reference_description,performance_season_used,speed,trajectory,contact,power,arm,fielding,catching,position_code,slot,previous_speed,speed_change,abs_speed_change,days_since_previous_rating,change_class,source,source_url,official_update_url,source_confidence,identity_confidence,identity_method,conflict_flag
2016:1_05:L:65,proeye:51755115,栗山　巧,栗山　巧,栗 山,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,60,3,69,55,45,67,54,o,65,60,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:L:66,proeye:01705118,坂田　遼,坂田　遼,坂 田,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,33,4,33,61,61,34,34,o,66,33,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:L:67,proeye:21725116,斉藤　彰吾,斉藤　彰吾,斉 藤,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,76,2,40,39,60,58,53,o,67,76,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:L:68,proeye:41045135,田代　将太郎,田代　将太郎,田 代,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,77,3,32,36,64,61,48,o,68,77,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:L:69,proeye:71975110,竹原　直隆,竹原　直隆,竹 原,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,60,4,35,60,51,33,49,o,69,60,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:L:70,proeye:01205130,戸川　大輔,戸川　大輔,戸 川,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,77,3,24,34,55,29,35,o,70,77,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,low,unique_name_fragment_team_all_available_seasons,
2016:1_05:L:71,proeye:31535132,愛斗,愛斗,愛 斗,埼玉西武ライオンズ,L,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,65,2,22,40,73,38,37,o,71,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,exact_name_team_all_available_seasons,
2016:1_05:M:35,proeye:41945137,田村　龍弘,田村　龍弘,田 村,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,42,2,53,45,71,70,45,c,35,42,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:36,proeye:61365133,江村　直也,江村　直也,江 村,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,40,3,34,40,83,40,62,c,36,40,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:37,proeye:91695139,吉田　裕太,吉田　裕太,吉 田,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,56,2,24,46,79,43,40,c,37,56,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:38,proeye:21525132,柿沼　友哉,柿沼　友哉,柿 沼,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,29,2,26,37,78,47,39,c,38,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,low,unique_name_fragment_team_all_available_seasons,
2016:1_05:M:39,proeye:61565117,金澤　岳,金澤　岳,金 澤,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,35,3,16,52,58,40,50,ci,39,35,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:40,unresolved:2016:1_05:M:40:寺嶋,寺 嶋,寺 嶋,寺 嶋,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,54,3,17,45,63,38,42,co,40,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,unresolved,no_local_canonical_match,
2016:1_05:M:41,proeye:21923889,福浦　和也,福浦　和也,福 浦,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,30,2,55,41,42,52,80,i,41,30,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:42,proeye:51153884,井口　資仁,井口　資仁,井 口,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,44,3,46,60,55,40,58,i,42,44,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:43,proeye:23525132,Ｙ．ナバーロ,Ｙ．ナバーロ,ナバーロ,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,63,4,23,78,84,40,40,i,43,63,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,high,exact_name_team_reference_season,
2016:1_05:M:44,proeye:81985135,鈴木　大地,鈴木　大地,鈴 木,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,57,2,74,55,52,58,60,i,44,57,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:45,proeye:51455139,三木　亮,三木　亮,三 木,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,63,2,27,43,65,68,49,i,45,63,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:46,proeye:11315139,井上　晴哉,井上　晴哉,井 上,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,23,3,38,60,40,43,54,i,46,23,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:47,proeye:91695132,平沢　大河,平沢　大河,平 沢,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,60,3,23,48,67,60,27,i,47,60,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:48,proeye:81385131,大嶺　翔太,大嶺　翔太,大嶺翔,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,56,3,25,49,70,42,36,i,48,56,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:49,proeye:31135110,青松　慶侑,青松　慶侑,青 松,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,40,3,38,63,56,55,39,i,49,40,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,low,unique_name_fragment_team_all_available_seasons,
2016:1_05:M:50,proeye:21525130,香月　一也,香月　一也,香月一,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,42,3,26,47,65,34,25,i,50,42,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:51,proeye:21425112,細谷　圭,細谷　圭,細 谷,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,64,3,56,59,51,60,56,io,51,57,7,7,70,MAJOR_CHANGE,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:52,proeye:01205112,根元　俊一,根元　俊一,根 元,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,64,3,39,49,43,51,50,io,52,64,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:53,proeye:21925116,髙濱　卓也,髙濱　卓也,髙 濱,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,62,3,37,47,78,48,50,io,53,62,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:54,proeye:51455130,中村　奨吾,中村　奨吾,中 村,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,69,2,18,53,62,55,48,io,54,69,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:55,proeye:71375110,大松　尚逸,大松　尚逸,大 松,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,34,3,37,57,54,57,60,io,55,34,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,low,unique_name_fragment_team_all_available_seasons,
2016:1_05:M:56,proeye:81385132,大木　貴将,大木　貴将,大 木,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,77,1,18,33,64,40,43,io,56,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,low,unique_name_fragment_team_all_available_seasons,
2016:1_05:M:57,proeye:81385118,岡田　幸文,岡田　幸文,岡 田,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,87,1,40,27,61,86,85,o,57,87,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:58,proeye:71575131,荻野　貴司,荻野　貴司,荻野貴,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,88,2,55,48,65,63,43,o,58,91,-3,3,70,MODERATE_CHANGE,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:59,proeye:41545114,角中　勝也,角中　勝也,角 中,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,68,3,85,56,67,53,42,o,59,66,2,2,70,MINOR_CHANGE,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:60,proeye:03505139,Ａ．デスパイネ,Ａ．デスパイネ,デスパイネ,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,52,4,58,78,66,36,40,o,60,55,-3,3,70,MODERATE_CHANGE,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,high,exact_name_team_reference_season,
2016:1_05:M:61,proeye:91595137,加藤　翔平,加藤　翔平,加 藤,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,82,3,48,53,75,60,47,o,61,82,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:62,proeye:91795131,清田　育宏,清田　育宏,清 田,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,66,3,32,63,76,67,74,o,62,66,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:63,proeye:61165133,伊志嶺　翔大,伊志嶺　翔大,伊志嶺,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,89,2,38,47,38,62,55,o,63,89,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:64,unresolved:2016:1_05:M:64:サブロー,サブロー,サブロー,サブロー,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,45,3,37,46,52,43,69,o,64,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,unresolved,no_local_canonical_match,
2016:1_05:M:65,proeye:31235139,肘井　竜蔵,肘井　竜蔵,肘 井,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,51,3,21,50,68,43,43,o,65,51,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:M:66,unresolved:2016:1_05:M:66:脇本,脇 本,脇 本,脇 本,千葉ロッテマリーンズ,M,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,70,3,22,46,66,33,32,o,66,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,unresolved,no_local_canonical_match,
2016:1_05:OBU:36,proeye:41645139,若月　健矢,若月　健矢,若 月,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,57,2,43,48,82,54,41,c,36,57,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:37,proeye:71475113,山崎　勝己,山崎　勝己,山 崎,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,37,2,19,36,48,64,77,c,37,37,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:38,proeye:61065137,伏見　寅威,伏見　寅威,伏 見,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,44,3,41,54,58,46,36,ci,38,44,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:39,proeye:81185116,伊藤　光,伊藤　光,伊 藤,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,58,2,39,46,74,56,48,ci,39,58,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:40,proeye:81085114,田中　大輔,田中　大輔,田 中,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,41,2,23,47,70,41,52,ci,40,41,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:41,proeye:71775110,齋藤　俊雄,齋藤　俊雄,齋藤俊,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,50,2,17,45,78,42,28,ci,41,50,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:42,proeye:91495130,西野　真弘,西野　真弘,西 野,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,71,2,51,45,47,54,43,i,42,71,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:43,proeye:31135135,安達　了一,安達　了一,安 達,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,82,2,49,46,68,84,57,i,43,82,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,medium,unique_prefix_team_reference_season,
2016:1_05:OBU:44,proeye:13915132,Ｂ．モレル,Ｂ．モレル,モレル,オリックス・バファローズ,OBU,,,実況パワフルプロ野球2016,2016,1.05,1.05,1_05,2016-09-08,,2016,"Registered-player additions and player-data update; roster cutoff stated as 2016-07-31, not a universal assessment date.",,63,3,37,64,72,57,50,i,44,63,0,0,70,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html,high,high,exact_name_team_reference_season,
